"","species","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","X.1","annual","family","origin","Functional.group","SCT","SCP","Starch","CN","Carbon","N","Mass","Length","Shape","Compact","Disp","Texture","mucilage","Perimeter","Intensity","W","area","dispcat"
"56","CENTRI",4.08297082423777,-0.715854579649896,1.05460378430523,-0.665941827844688,0.219066044596804,0.69874774953345,0.208994808259427,0.342102059866529,-0.0217064849473851,0.156061723094621,0.165946099728661,57,"annual","Asteraceae","Native","Forb",0.866025403784439,-1.36424368030233,0,11.5026589166461,0.542019230769231,47.1212121212121,-3.28038446826898,-0.700527971709654,-3.92650499775749,2.68921462495078,0,-2.3901271926102,0,0.177541567492465,10.4924025,0.37224239,-1.98011168434227,NA
"57","EPIBRA",0.64155081718051,-1.09354233064159,-0.586233883655643,0.728986239268226,0.618962003251572,-1.03757601267451,0.411083045610743,0.475687247946724,0.525464170098412,0.185357050091683,-0.203351060224045,58,"annual","Onagraceae","Native","Forb",1.04880884817015,0.802227144773952,0,12.0193064809207,0.540336963921035,44.9557522123894,-0.0474323364348889,0.903538405495452,-2.63258699117071,2.66374130438694,1,-1.05371988232544,1,1.72735155289464,11.1111555,1.3028486,0.841825945300508,NA
"58","ERILAN",-0.446724078251403,-2.39736936818902,-2.26854043527962,0.84263763883868,-0.647571650535752,0.874378680761247,-0.0226788856068332,-0.347860457347014,-0.364830944473512,1.30406081829141,-0.1773912923775,59,"perennial","Asteraceae","Native","Forb",2.48997991959775,1.40140465800767,0,14.1387151310228,0.547499181669394,38.7234042553191,-1.74524172632302,0.977902837732403,-2.08500147076109,2.40102480908706,1,0.244682176775589,0,1.73167460692358,12.0670282,0.71346458,0.176962514410011,NA
"59","EUPCRE",1.45035203565174,0.740490100627928,-0.344586020337134,0.878330399498715,-0.435606570149826,0.355013378056685,0.369424638341528,-0.205394963602884,0.341489192673992,0.0347121981603936,0.401734097279728,60,"annual","Euphorbiaceae","Native","Forb",1.70293863659264,-0.122917431595491,0,16.0309635173059,0.49744847605225,31.0304789550073,-0.331842968237551,0.640096448045438,-4.02892873737209,2.70760613636994,0,-0.967567768499127,0,1.545108734716,14.3416118,1.4978324,0.741595476775378,NA
"60","FILCAL",2.51636267533499,-2.05829994025292,0.901334953182422,-0.69779820949889,0.27176466805098,0.790429084408867,1.29084406464021,-0.318835317494695,-0.7686865823537,-0.443927838119546,-0.194083494641921,61,"annual","Asteraceae","Native","Forb",0.645497224367903,-1.09973833391323,0,9.81630155427732,0.503667189952904,51.309262166405,-3.53247541438901,-0.395146295647733,-2.56368267950789,2.59690995660948,0,-0.689385624092392,0,0.40253863014567,20.89815,0.34122222,-1.8558694741918,NA
"61","LEPNIT",0.424950484292821,-0.711921915180669,-1.13330920877169,2.10607257036221,-0.636583208454333,-1.529524570241,0.115004986323922,-1.42739398277006,-0.681212288978545,-0.0365367602594961,-0.163523618373861,62,"annual","Brassicaceae","Native","Forb",1.73205080756888,2.7795448548704,0,12.1839416058394,0.457175897748022,37.522824102252,0.0378977230030083,0.701270645689837,-2.69448742591283,2.68505937148159,0,-0.457125248722933,1,1.55311068482785,20.332375,1.2053563,0.604020076087439,NA
"62","MICCAL",-1.19878079591051,0.167561285647798,-0.411348145201815,1.44900046385582,-0.2817111642898,1.49386990157845,0.208170915847395,-0.103535330722766,-0.859583165582699,0.256647609190909,0.0170639256896573,63,"annual","Asteraceae","Native","Forb",2.30217288664427,-0.0888827304200882,0,22.1521121760738,0.438681898066784,19.8031634446397,-0.294136188858246,0.94227562131013,-2.68322533244877,2.62183561796761,1,0.526197638613817,0,1.81370629934543,37.932685,1.6839538,1.06217289871369,NA
"63","NAVJEP",0.00784626309310581,-0.360783948024041,-0.457495851741591,0.762716181334615,0.539092400343015,0.00850682294308697,0.712406259999064,-0.111070343301153,-0.615891286801484,0.356742607140526,-0.130045116738355,64,"annual","Polemoniaceae","Native","Forb",1.67332005306815,0.130332391159668,0,13.2424995714041,0.473741183685986,35.7743023612389,-0.400141802076819,0.781482410036716,-2.59761028967591,2.68226415015408,1,-0.218878820719297,0,1.52071148012297,37.832402,0.94390033,0.355492625275396,NA
"64","SILGAL",2.09695135224937,0.782913848382891,1.79404217457967,-1.24155807784784,-1.40755500845535,-0.0928527270931164,-0.823384189422935,-0.109917374681234,0.200741900086667,0.762124126791654,-0.0154836546046031,65,"annual","Caryophyllaceae","Native","Forb",1.34164078649987,-1.07219527094696,1,16.3532254167673,0.46760621761658,28.594127806563,-1.33005056294423,-0.100906847975346,-4.06060613461544,2.64062290977872,0,-2.97187702609011,0,0.87254233461121,9.9715766,0.66471857,-0.753495368087859,NA
"65","TRIHIR",0.461973554072782,2.47409401617682,-0.170652478848598,-0.845555736656628,1.12952495803439,0.93142942911756,-0.0803461944741426,-0.178909299391346,-0.519879880102435,0.399676546745749,-0.0476104084036806,66,"annual","Fabaceae","Non-Native","N-fixer",2.25831795812724,-2.30488152136461,0,12.879504950495,0.415070197830249,32.2271857051691,0.978081732030362,0.699070453292169,-3.80788818980569,2.70994107198443,1,-1.69176584299159,0,1.59038207781884,32.910379,1.5421471,0.82982218934142,NA
"66","VELRIG",1.2848538384679,-0.323597941718455,0.802627086545759,-0.95155023475341,0.341534822772652,-0.25485764228395,-0.529447292361262,-0.516291402066444,-1.42913944849167,-1.183575846586,0.379715270763817,67,"annual","Caryophyllaceae","Non-Native","Forb",1.09544511501033,-0.82458707975815,0,12.9515067544164,0.402631012203877,31.0875807609476,-1.79488769034705,0.433175601336751,-2.32908598888855,2.65253641508029,0,-2.4370855149759,0,1.20037948608378,8.0841766,0.54063778,-0.449366040822713,NA
