"","Line","habitat","watering","fertilization","WFtreatment","Plot","origin","SCT_CWM","Mass_CWM","SCP_CWM","Carbon_CWM","CN_CWM","Length_CWM","Starch_CWM","Shape_CWM","Disp_CWM","Texture_CWM","Compact_CWM","PC1_CWM","PC2_CWM","PC3_CWM","PC4_CWM","PC5_CWM","PC6_CWM","PC7_CWM","PC8_CWM","PC9_CWM","PC10_CWM","PC11_CWM","WFtreatment_order"
"92","2","Lush","watered","none","W","33","Non-Native",1.45903802130945,0.773990466731629,-0.729018470495589,0.39179473941512,22.877030976468,1.61071485756257,0.94331983805668,-1.85630440858605,1.86234817813765,0.991261221724363,2.53674923477883,-3.24083730919707,0.264481164003804,1.32890016526299,0.575780211303175,-0.273696691946469,0.341961768806259,-1.01464400114568,0.771558096505286,-0.398893180456157,0.666060281884105,0.140170862827358,"W"
"93","2","Lush","watered","none","W","33",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"94","2","Lush","watered","none","W","36","Native",0.212310353806949,-0.144159696879902,0.0329301222459433,0.0746044328820029,2.92055150799649,0.186047274513977,0.0050251256281407,-0.367681853941824,0.150753768844221,-0.274143116104844,0.443199429979416,-0.0132240488652441,-0.0979429240307165,0.0432554064647305,0.0589643247143591,0.0681105149446072,-0.064004488834059,0.0928216299973302,0.0671894435537037,-0.103764969322715,-0.0920563131268847,-0.0833294466275989,"W"
"95","2","Lush","watered","none","W","36","Non-Native",1.28637855774785,0.675938100915934,-0.6385461705343,0.346846057603107,20.1786130395541,1.42242791573102,0.834170854271357,-1.64421659310202,1.65829145728643,0.88712955847069,2.24242013683553,-2.86601958624296,0.219139588006977,1.17583311492491,0.511125134839917,-0.230925077293847,0.302041081813607,-0.904631154516055,0.677721097392699,-0.347162181582872,0.603076718842391,0.126146623699858,"W"
"96","2","Lush","watered","none","W","36",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"97","3","Harsh","none","fertilized","N","45","Native",0.919690270720702,-0.686898936356524,0.0459140385499871,0.335183181988754,13.083767054194,0.809519600462202,0,-1.64611241059158,0.6875,-1.13043831400723,1.97324455579003,-0.0306889681074083,-0.455580422023398,0.215647578323739,0.261734347280277,0.351974706044238,-0.194295845777347,0.304515266507216,0.354840722102762,-0.433182335961713,-0.421917163328593,-0.364995134101896,"N"
"98","3","Harsh","none","fertilized","N","45","Non-Native",0.356538404215879,0.186428888341456,-0.138456727475683,0.113874892412052,5.00879176759919,0.526384335190028,0.2375,-0.483458834688097,0.3625,0.0538329625725715,0.697848316650237,-0.710157904122699,-0.0133811732597842,0.188761623182098,-0.0235966815697422,-0.106792233236805,-0.143488783659839,-0.234414756644127,0.149235334351202,-0.0461783226780482,0.0678385589271867,-0.0437792587014016,"N"
"99","3","Harsh","none","fertilized","N","45",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"100","3","Harsh","none","fertilized","N","49","Native",0.226984987190704,0.0321719458180567,0.321010207005827,0.0520035310344546,1.60948630017928,0.0895331686043247,0,-0.311309802223615,0,-0.144741319721074,0.31044294493435,0.054537046436624,-0.0303164726251924,-0.141338895607909,0.250533316596041,-0.0669643786603423,-0.172150403274333,0.0971696986177234,-0.128930269053336,-0.0910815158805235,-0.0182551793390384,0.00401208295245845,"N"
"101","3","Harsh","none","fertilized","N","49","Non-Native",0.415051178746965,0.481697296099988,-0.652483587549437,0.356817784458112,19.00436144398,2.16594638368156,0.884892086330935,-1.59739460038143,0.884892086330935,1.35664347564862,2.20436307487833,-3.3073288644166,-0.9243016089014,1.34244001845343,-0.288757786919346,-0.701512777953827,-0.0207209942618126,-1.46488861506265,-0.308158391266075,0.856944096327309,-0.631154317086499,-0.301613761006709,"N"
"102","3","Harsh","none","fertilized","N","49",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"103","3","Harsh","none","fertilized","N","53","Native",0.243779811415539,0.0994693573605618,0.0229783009289843,0.0939178683218888,4.40389868682514,0.25416968997158,0,-0.62038692161023,0.418994413407821,-0.0596288598879004,0.593099079756862,-0.293040936065057,-0.0342109096221128,0.183344488308214,0.237779543166645,0.311136136895081,0.0430293404147288,0.000330235737850577,-0.00701840899507794,0.0245951463744999,-0.0136182024716195,-0.00669908126703711,"N"
"104","3","Harsh","none","fertilized","N","53","Non-Native",0.934360410187385,0.568975052655781,-0.586323826233522,0.319934687332495,18.0516967467269,1.5129679598807,0.776536312849162,-1.48871893712087,1.29050279329609,0.928405935879617,2.03842911366257,-2.735854682706,-0.115722219792887,1.10843687840828,0.232718541468055,-0.347839229971941,0.174467696183506,-0.978250303686168,0.341281302843267,0.0207923992962604,0.20222413626804,-0.00760567181925323,"N"
"105","3","Harsh","none","fertilized","N","53",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"106","3","Harsh","none","none","C","47","Native",0.501572919601391,0.00490535778520231,0.162668653777637,0.153963684958346,5.70676618514938,0.575668018253776,0.196261682242991,-0.740832555359529,0.271028037383178,-0.579683660913455,0.82100143807534,-0.476224944583247,-0.403988570932458,-0.124847181542395,-0.281466108383737,-0.24528050506248,-0.119816354201036,0.435166222060285,-0.199225306155531,0.143971200724318,-0.0123856018879976,-0.0296359101014167,"C"
"107","3","Harsh","none","none","C","47","Non-Native",0.321670092894983,0.340100747115186,-0.482539763038835,0.262552611080866,14.0664556792081,1.57316521023932,0.654205607476635,-1.19484699479204,0.672897196261682,0.969022874216699,1.63104463446904,-2.42227877403193,-0.662619598554064,1.0109175012478,-0.211796711684393,-0.502594556203686,-0.00288322638586152,-1.04537005413954,-0.233184607577753,0.602311557568855,-0.440851145727831,-0.21352337134834,"C"
"108","3","Harsh","none","none","C","47",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"109","3","Harsh","none","none","C","52","Native",1.14433214590423,0.527939989837158,0.191963438357519,0.417456142085112,19.5575530224709,1.14150294441775,0.0497925311203319,-2.77575787419176,1.72614107883817,-0.354285512234282,2.62336385549213,-1.27900830303594,-0.0928842275390229,0.723200615927058,1.03587446713949,1.15924125156211,0.127444476913805,0.0999750241714007,-0.0960883955236647,0.133712764025221,-0.0548983438832683,-0.0126616812328811,"C"
"110","3","Harsh","none","none","C","52","Non-Native",0.0136824427416122,0.0179773345656666,-0.0116076326290887,0.00330224470553504,0.146880392035151,0.0162456443714002,0.004149377593361,-0.0262392668336275,0.004149377593361,-0.00293064667763054,0.0215837615161452,-0.0154986246833359,0.0145009335147922,0.000538129390383111,-0.00480876066952688,-0.00254632147887878,0.00141949164824242,-0.00447222495576193,-0.0043753311233005,0.00516465358968452,-0.00425400931200198,-0.00168195003917897,"C"
"111","3","Harsh","none","none","C","52",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"112","3","Harsh","watered","fertilized","WN","46","Native",0.0613611713324044,-0.151025959399486,-0.0592984326864617,0.0288775850412544,0.671925594914354,-0.00068041127105499,0,-0.15027465336649,0.0294117647058824,-0.0589366510776952,0.15326411544374,0.103017793300981,-0.0815735078500531,0.0319680397445512,-0.0386182640943286,0.023767730040409,0.0317806420927609,-0.0464359121559243,-0.00461440200710472,-0.0427999087559053,-0.0122783907923111,0.00840207016910509,"WN"
"113","3","Harsh","watered","fertilized","WN","46","Non-Native",0.842172391995542,0.345994875969664,-0.367540344395235,0.392094563108749,15.8253703777006,2.19211611941074,0.941176470588235,-1.58900327054861,0.941176470588235,0.734561571416847,2.44668864624317,-2.82179870783906,-0.652828685675966,0.859679987327391,-0.379264912373746,-0.61298282227185,-0.832815204064279,-1.39925211569047,-0.136154103610489,0.130816464688222,-0.18874790996014,-0.400917431723533,"WN"
"114","3","Harsh","watered","fertilized","WN","46",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"115","3","Harsh","watered","fertilized","WN","51","Native",0.154666102000449,0.0783446815755573,0.0292888674011553,0.0567645899644176,2.64114391310077,0.157656548971271,0.00873362445414847,-0.38083978364144,0.235807860262009,-0.0375333043258346,0.356732302563387,-0.182943828631453,-0.0163450217204818,0.0974871943273536,0.139592931398791,0.156946024249318,0.0172499415777725,0.00823183928076107,-0.0254842124646351,0.0248615447271392,-0.00478818906888336,0.00189389586884882,"WN"
"116","3","Harsh","watered","fertilized","WN","51","Non-Native",1.10982545351941,0.638489591009526,-0.650356248666228,0.357707850824725,20.299440892479,1.62381833793497,0.860262008733624,-1.67125912583,1.51965065502183,1.00323251918063,2.28369066107473,-3.01551476094917,-0.0518755601492731,1.23347257540117,0.334816502370305,-0.334235954280963,0.226966581471021,-1.04931494700732,0.468866819965239,-0.0712027015424557,0.333922624310896,0.0294713740369454,"WN"
"117","3","Harsh","watered","fertilized","WN","51",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"118","3","Harsh","watered","fertilized","WN","54","Native",0.110830757247148,-0.178581246077355,-0.0647982314115198,0.0464059598091641,1.40940502921285,0.0276476886820424,0.0103448275862069,-0.292416456927424,0.0655172413793103,-0.15954301089142,0.242781683324595,0.14374910175423,-0.0706486174516627,0.0538511852422823,-0.031246557163607,0.0184621880992435,0.0465200344720291,0.0119428675691662,0.023792624357729,-0.00851420190137824,0.0159107068376509,-0.0176644813926955,"WN"
"119","3","Harsh","watered","fertilized","WN","54","Non-Native",1.3673783481454,0.726303189123017,-0.692726246935002,0.376768593064033,21.8544095297383,1.56748245154273,0.906896551724138,-1.78311759682675,1.77586206896552,0.97910046069735,2.43218834362251,-3.12454727677002,0.19916917336738,1.28150117559345,0.52902239053399,-0.264585578848604,0.317297782097999,-1.00067377752075,0.703066322917241,-0.337164567012324,0.616113810639197,0.123302509344329,"WN"
"120","3","Harsh","watered","fertilized","WN","54",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"121","3","Harsh","watered","none","W","48","Native",0.0415991815826708,-0.0189005668006762,-0.00652803506418818,0.017712970623551,0.548298727898563,0.0684771404756835,0.0253164556962025,-0.0699470869629667,0.0253164556962025,-0.0595492761668758,0.0857626667804166,-0.0528673202069081,-0.0760406074201814,-0.0128525257200669,-0.0709601041897359,-0.032262793433617,-0.00635252837002939,0.0333711945918653,-0.0220070679419588,0.0328729977916281,-0.00761943826896766,-0.00116419085541893,"W"
"122","3","Harsh","watered","none","W","48","Non-Native",0.910523580175036,-0.965914284001546,-0.630640086868542,0.283499985921516,18.9929156849764,0.670303257069951,0.962025316455696,-2.67968097073807,1.69620253164557,-1.00321546115844,2.3791264454186,-1.87110430008281,-0.267815275219715,2.86286280731056,-0.892959648809521,0.141677566864503,0.49104364037715,0.977918719416695,-1.57175923452446,-0.670321349954379,0.377264422557997,0.0330166277508491,"W"
"123","3","Harsh","watered","none","W","48",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"124","3","Harsh","watered","none","W","50","Native",0.179150007249217,-0.0448407664864784,0.123752422657138,0.050717030536761,1.73486306780747,0.0595316156776448,0,-0.294448503594361,0,-0.20021565376888,0.27435132349151,0.119456426474498,-0.0313914455462648,-0.0697365563086732,0.113102543593759,-0.0648514071802876,-0.0516862065219419,0.0974403941862739,-0.00968073393802536,-0.0342482350405886,-0.0348446053202026,-0.00297903617183839,"W"
"125","3","Harsh","watered","none","W","50","Non-Native",0.490491945799939,0.458998659751734,-0.604078785282698,0.363716174483855,18.4885977289969,2.1749990844962,0.896551724137931,-1.5992356381258,0.896551724137931,1.25082673723425,2.25123930296867,-3.22939361465252,-0.878811533230131,1.26092154554408,-0.305159343401121,-0.68750612722114,-0.162567567058347,-1.45645953685047,-0.278761719916647,0.731925153851201,-0.555209965410151,-0.319577933961117,"W"
"126","3","Harsh","watered","none","W","50",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"127","3","Lush","none","fertilized","N","55","Native",0.0174002346561753,0.0258837763046943,-0.0321792796307021,0.00612683511435134,0.229883162336154,0.013882371529552,0,-0.0526468643706562,0.0147058823529412,-0.00198341470111938,0.0394750538306859,-0.00698786076321234,0.0252739333363946,0.0104276268480544,-0.00556221881263894,0.0184168780476551,0.0111200154883988,-0.0178728515046435,-0.00386257852117143,0.00898647704529547,-0.00841297422820748,0.00554024616780429,"N"
