"","Line","habitat","watering","fertilization","WFtreatment","Plot","SCT_CWM","Mass_CWM","SCP_CWM","Carbon_CWM","CN_CWM","Length_CWM","Starch_CWM","Shape_CWM","Disp_CWM","Texture_CWM","Compact_CWM","PC1_CWM","PC2_CWM","PC3_CWM","PC4_CWM","PC5_CWM","PC6_CWM","PC7_CWM","PC8_CWM","PC9_CWM","PC10_CWM","PC11_CWM","WFtreatment_order"
"35","3","Harsh","none","fertilized","N","53",1.17814022160292,0.668444410016343,-0.563345525304537,0.413852555654384,22.4555954335521,1.76713764985228,0.776536312849162,-2.10910585873111,1.70949720670391,0.868777075991717,2.63152819341943,-3.02889561877106,-0.149933129415,1.29178136671649,0.4704980846347,-0.0367030930768606,0.217497036598235,-0.977920067948318,0.334262893848189,0.0453875456707602,0.18860593379642,-0.0143047530862903,"N"
"36","3","Harsh","none","none","C","47",0.823243012496374,0.345006104900388,-0.319871109261199,0.416516296039212,19.7732218643575,2.1488332284931,0.850467289719626,-1.93567955015157,0.94392523364486,0.389339213303244,2.45204607254438,-2.89850371861517,-1.06660816948652,0.886070319705402,-0.493262820068129,-0.747875061266166,-0.122699580586898,-0.610203832079255,-0.432409913733284,0.746282758293172,-0.453236747615829,-0.243159281449756,"C"
"37","3","Harsh","none","none","C","52",1.15801458864585,0.545917324402825,0.180355805728431,0.420758386790647,19.7044334145061,1.15774858878915,0.0539419087136929,-2.80199714102539,1.73029045643154,-0.357216158911913,2.64494761700828,-1.29450692771927,-0.0783832940242307,0.723738745317441,1.03106570646996,1.15669493008323,0.128863968562047,0.0955027992156387,-0.100463726646965,0.138877417614905,-0.0591523531952703,-0.0143436312720601,"C"
"38","3","Harsh","watered","fertilized","WN","46",0.903533563327947,0.194968916570178,-0.426838777081697,0.420972148150003,16.4972959726149,2.19143570813968,0.941176470588235,-1.7392779239151,0.970588235294118,0.675624920339151,2.59995276168691,-2.71878091453808,-0.734402193526019,0.891648027071942,-0.417883176468074,-0.589215092231441,-0.801034561971518,-1.4456880278464,-0.140768505617594,0.0880165559323171,-0.201026300752451,-0.392515361554427,"WN"
"39","3","Harsh","watered","fertilized","WN","51",1.26449155551986,0.716834272585083,-0.621067381265073,0.414472440789142,22.9405848055797,1.78147488690624,0.868995633187773,-2.05209890947144,1.75545851528384,0.965699214854791,2.64042296363812,-3.19845858958063,-0.0682205818697549,1.33095976972852,0.474409433769096,-0.177289930031645,0.244216523048794,-1.04108310772656,0.443382607500604,-0.0463411568153165,0.329134435242013,0.0313652699057942,"WN"
"40","3","Harsh","watered","fertilized","WN","54",1.47820910539255,0.547721943045662,-0.757524478346522,0.423174552873197,23.2638145589512,1.59513014022478,0.917241379310345,-2.07553405375417,1.84137931034483,0.81955744980593,2.67497002694711,-2.98079817501579,0.128520555915717,1.33535236083573,0.497775833370383,-0.246123390749361,0.363817816570028,-0.988730909951581,0.72685894727497,-0.345678768913702,0.632024517476848,0.105638027951634,"WN"
"41","3","Harsh","watered","none","W","48",0.952122761757706,-0.984814850802222,-0.637168121932731,0.301212956545067,19.5412144128749,0.738780397545634,0.987341772151899,-2.74962805770103,1.72151898734177,-1.06276473732531,2.46488911219901,-1.92397162028972,-0.343855882639896,2.85001028159049,-0.963919752999257,0.109414773430886,0.484691112007121,1.01128991400856,-1.59376630246642,-0.637448352162751,0.36964498428903,0.0318524368954302,"W"
"42","3","Harsh","watered","none","W","50",0.669641953049157,0.414157893265256,-0.48032636262556,0.414433205020616,20.2234607968044,2.23453070017385,0.896551724137931,-1.89368414172016,0.896551724137931,1.05061108346537,2.52559062646018,-3.10993718817802,-0.910202978776396,1.1911849892354,-0.192056799807362,-0.752357534401428,-0.214253773580289,-1.3590191426642,-0.288442453854672,0.697676918810612,-0.590054570730354,-0.322556970132955,"W"
"43","3","Lush","none","fertilized","N","55",1.55380987872273,0.84075048748652,-0.789351964433671,0.416143266400648,24.0644764985513,1.69161071231997,0.985294117647059,-1.99776168834665,1.97549019607843,1.02413039560509,2.6895831960985,-3.38491241777525,0.30825182361003,1.38311938737982,0.596677731430367,-0.256126757755969,0.366193442323797,-1.06989440380929,0.809677633324094,-0.411445776016976,0.715668562570009,0.158511005030745,"N"
"44","3","Lush","watered","fertilized","WN","56",1.53398646173539,0.784727610079283,-0.767905827140447,0.416647867447508,23.930981944388,1.67837460720529,0.96875,-1.99977372955566,1.95888157894737,0.99623119005815,2.68839567004833,-3.32584940477233,0.265941116183666,1.3806648001051,0.595026223775376,-0.239551814633861,0.354833967812478,-1.05740149827038,0.792340549772252,-0.410589339172485,0.690492786207816,0.144281818408141,"WN"
"45","4","Harsh","none","fertilized","N","59",0.528981861874685,0.498580283474055,-0.715421369391121,0.40647458977598,21.4313387896601,2.36056087976757,0.961538461538462,-1.84244101495257,1.02307692307692,1.41042040670868,2.50318916553062,-3.56896920453263,-0.98732995965705,1.46996606000909,-0.268458538953329,-0.733525224897229,-0.00493268115993118,-1.56777078838031,-0.28238232169533,0.884317031545755,-0.657833989469608,-0.319883630300007,"N"
"46","4","Harsh","none","fertilized","N","66",1.0768711304149,0.300459247297933,0.531348070919824,0.426557014290538,17.9590217767636,1.67510387805053,0.539772727272727,-2.1917814991091,0.744318181818182,0.248521472375026,2.59779618580386,-1.82372760189843,-0.677253887455434,0.464297466715532,0.618146574922627,-0.441430016510112,-0.59908001801372,-0.635200200077991,-0.492689923364866,0.139959468062017,-0.398678347938809,-0.193929581270009,"N"
"47","4","Harsh","none","none","C","57",1.35365842318956,0.496361786532081,0.608518939437309,0.429284055289932,19.06075419462,1.10277155908468,0.0540540540540541,-2.77302943741723,1.43243243243243,-0.631215603164231,2.65038908144152,-0.979412857354924,-0.0836996437475105,0.336302405943033,1.19087751503338,0.797295317874308,-0.116289435300865,0.338506935633063,-0.184311611305254,-0.0321905799480755,-0.046166845583721,-0.0163544289658359,"C"
"48","4","Harsh","none","none","C","62",1.32320393314216,0.514724009160106,0.571373656518134,0.42726343781185,19.4070204990402,1.1272335585648,0.0714285714285714,-2.74679402582639,1.47619047619048,-0.522939021583347,2.6573550322851,-1.09131791311707,-0.0770356967785144,0.426244379303319,1.22975600382782,0.814673394917011,-0.100302690075824,0.255739931158114,-0.144926820210785,-0.0347115291677904,-0.0539524694887476,-0.0219983261195454,"C"
