"","species","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","SCT","Mass","Carbon","N","CN","Length","W","area","Shape","Intensity","P","Texture","Fit_rect","Compact","germ_is_disp","lump_dispcat","mucilage","Starch","annual","family","Functional.group","how3d","SCTmm","SCTperL","SCP","SCTperW","SCTperMass","Disp","SA_2D","origin"
"46","UROLIN",-3.77969030020929,-1.77461350180704,-2.87294655202983,-0.818204111157031,-0.748204051980681,2.40888901270202,0.924492825641828,-1.30700511017175,0.651052441874233,-0.237630604362729,0.197511248269871,2.66458251889485,0.738395365033081,0.443190266982089,21.7100371747212,20.4140722291407,2.48844060633455,0.6979545,1.29396869509534,-1.58131050629991,13.35088,3.19483919582357,0.568458716594707,0.483914475,2.02543418009614,1,4,0,0,"annual","Asteraceae","Forb",0,0.08875,0.0858472067575622,-0.0200922645920171,0.356591202977376,0.205941401822635,1,1.90087050072823,"Native"
"47","VICVIL",0.00231746257826354,4.53926854595023,-1.38732571966013,-0.832620961030698,0.179031834597185,0.365545234903692,0.577510918250136,-0.70625318828286,0.276266367076,-0.311949790456305,-0.0644909209643642,2.82842712474619,3.78818052335087,0.392607868020305,28.2011421319797,13.9217009787378,1.46750478674537,4.0370574,2.62831069801307,-4.51847753899351,4.058337,2.48493873260667,-2.23940327300943,0.81529379,2.71057703426833,0,2,0,0,"annual","Fabaceae","N-fixer",0.197082093079117,0.1,0.151822236404596,-2.06007996223338,0.157386521844905,0.0475780952173094,0,-0.143371965406399,"Non-Native"
"48","VIODOU",0.117663993214777,0.888285279944138,-1.75030257849296,0.285401589816233,-0.24082432250373,-0.119926904683954,-1.57251853414783,0.130513826927841,0.353540755892479,-0.200531913538038,0.351740401598426,2,1.56786100340795,0.522243800418285,44.4188825814162,11.7572475953454,1.29514371096515,1.9852929,1.68173423883391,-2.93813699026008,38.127236,2.12794724872851,0.0779446775775171,0.76837513,2.68323152218584,0,7,0,0,"perennial","VIOLACEAE","Forb",0.0789550748509378,0.05,0.117016773377422,-0.661378212524881,0.158698458190709,0.102100603957035,0,0.446213009894603,"Native"
"49","VULMIC",-2.67850455156278,-2.35871762559033,-0.181127461696773,-2.47561507901101,-1.2216307266285,0.0519012004859076,1.46737858662139,-0.88193285340716,1.31385985069604,0.0715084722361633,-0.0216225646492688,1.09544511501033,-0.198298511317095,0.443214971209213,26.9705694177863,16.4332819357134,2.26396753035336,1.08324506666667,1.48060328225625,-1.65743034914794,37.7330844444444,2.94112266756539,-1.5744310866138,0.456596411111111,2.10188307317455,1,3,0,1,"annual","Poaceae","Grass",0.320823920504283,0.015,0.0394849258439208,-0.172837636467478,0.117674475057638,0.135240137655597,1,1.46051938530914,"Native"
"50","ZIGFRE",1.27622341130559,-1.52337587183856,1.65518408506828,0.98155430688857,-2.22654610613886,-0.0409937167102823,-0.312253914803731,0.631622673383147,0.496099980423527,0.639653505685377,0.216539816203217,0.836660026534076,-2.17526757357652,0.547669724770642,25.0825688073394,21.8346744696416,0.0233909072028181,0.58495235,-0.807933468453649,-3.08309145239952,10.4153802,0.899039949051535,-0.779515702407045,0.84320458,2.63705229916089,0,2,0,1,"perennial","MELANTHIACEAE","Forb",0,0.00875,0.0924537977614091,0.641015874618469,0.122304878768114,0.277560319314296,0,1.70697341750518,"Native"
"51","RIGLEP",-1.00787357997674,-1.31398146729101,-0.779165499025059,-0.730879539953775,0.447848377389683,0.0121636259377306,0.245227274799907,0.20969514599051,0.0372013020163142,-0.619728974049658,-0.204093760098516,1.34164078649987,-0.323240167852495,0.472940813810111,31.596794081381,14.968,1.67686638488674,0.62926691,0.709369779744966,-1.71755124321614,13.89008905,2.38929619740638,-1.13837098448867,NA,2.47112828033668,1,4,0,0,"annual","Asteraceae","Forb",0,0.0225,0.0648581191374551,-0.330782458023401,0.189092285721654,0.176312039694555,1,1.67992641766141,"Native"
"52","SIDDIP",-0.428005946018291,0.569862180089967,0.568883560910075,1.68505899232553,1.77220792196397,-0.696156134757574,0.542563522728184,-0.858056224244761,1.33069692203663,0.850867307071766,-0.0305180923607332,1,1.59678824163875,0.436444174757282,27.4302184466019,15.9110717840947,1.03931147564669,2.2068658,1.51081974928095,-4.25746296858371,20.92946,1.98525228340817,-0.862064654801078,0.78260476,2.66875617017102,0,1,1,0,"annual","Malvaceae","Forb",0,0.0125,0.0664923048099098,1.22334880257496,0.075260490473227,0.0503172439702572,2,0.474432534127225,"Native"
"53","ANCFIL",1.18125144725279,-0.744697354120662,-0.908688784330383,-0.54689060694215,-0.049697806316799,-0.505850993004746,-0.652613835943242,-0.297277200565345,-0.508163840322514,-0.411372670267396,-0.0477646931433171,1.48323969741913,-1.00996059107355,0.496955562559092,57.2486605735897,8.68064960088081,0.809484104433864,1.08570697,0.451353230504206,-2.39801543820655,11.898513,1.59533813612726,-1.19441750198131,0.69586934,2.61661479666721,0,7,0,0,"annual","Asteraceae","Forb",0.323246244413756,0.0275,0.110634125421336,-0.27078927131444,0.159151242659358,0.274774548382693,0,1.14398490562305,"Native"
"54","ATHPUS",-0.0496631856838017,-0.621405884947761,0.445732523950758,0.274148398106934,0.586241462736613,-0.281692252325341,0.396065614980893,0.566328171400418,-0.656569218205091,-0.613079957628547,-0.55807253348181,1.18321595661992,-1.04344251753464,0.450639147802929,25.3328894806924,17.7886990801577,1.10795594488236,2.2157284952381,1.53936781809375,-2.18479696093263,35.7810395238095,1.99697931458637,-1.59037238679597,0.762167861904762,2.68820452926839,1,1,0,0,"annual","Brassicaceae","Forb",0,0.0175,0.0760202770138512,-0.0577932093401852,0.0888711403530047,0.222894672381716,1,0.457611496492623,"Native"
"55","BROMAD",-2.73073913078137,-0.56675570246256,0.69504735743985,-0.430546975611705,-0.600196413828949,-1.1965934796313,-1.42558304716397,-0.0709568619065998,-0.161028757590399,-0.0151286546750113,-0.456772235948705,1.04880884817015,0.303693207390762,0.421435478492831,27.8576192064021,15.1281943862589,2.28623558521223,0.93060596,1.84970411094688,-1.64604392218773,24.772517,2.98790491958982,0.50823809900931,0.73446217,2.63885035309468,1,3,0,1,"annual","Poaceae","Grass",0.39983320063832,0.01375,0.0373853628040954,-0.265055997775891,0.12155377033845,0.100740756311862,1,1.13820080864294,"Non-Native"
"56","CASATT",2.41376150466694,-1.2461218171189,-0.32780206219304,-0.132860738351293,-0.42929830839216,0.669722694293581,-0.730712569646932,0.429924092709998,1.0246950237827,0.130790400667581,0.0084464882355335,1.07238052947636,-1.78943217946896,0.58631037212985,42.9493269992082,13.6512120932805,0.274705185695364,0.9350374,-0.259582936947331,-3.50283765921747,13.748108,1.16507374103779,-1.10171466606813,0.72807743,2.55443504043068,0,6,0,0,"annual","Orobanchaceae","Forb",0,0.014375,0.104508701928927,-0.608966553377487,0.123990792408703,0.293341958563987,0,1.42465667798512,"Native"
"57","CENTRI",4.12046243011889,-0.686048660735518,1.09985974425631,-0.71065260120035,0.0970866249147754,0.61254631753576,-0.329103859365734,0.34432111740964,-0.0722325835133404,0.161003726104333,-0.161577853945624,0.866025403784439,-3.28038446826898,0.542019230769231,47.1212121212121,11.5026589166461,-0.700527971709654,0.37224239,-1.98011168434227,-3.92650499775749,10.4924025,0.177541567492465,-2.3901271926102,0.93903345,2.68921462495078,0,2,0,0,"annual","Asteraceae","Forb",0,0.009375,0.137436901180503,-1.36424368030233,0.158698464319217,0.499243104036119,0,2.15765325183473,"Native"
"58","EPIBRA",0.694793386651524,-1.08534308580745,-0.564408141520385,0.722166319685764,0.670040890156373,-1.06073082457232,-0.340913593326032,0.466399618174849,0.517670498813807,0.239699488028244,0.202568166354328,1.04880884817015,-0.0474323364348889,0.540336963921035,44.9557522123894,12.0193064809207,0.903538405495452,1.3028486,0.841825945300508,-2.63258699117071,11.1111555,1.72735155289464,-1.05371988232544,0.76246537,2.66374130438694,1,3,1,0,"annual","Onagraceae","Forb",0.31319299953581,0.01375,0.0746363645428652,0.802227144773952,0.10273167608683,0.120074600416751,1,0.88552560759413,"Native"
"59","ERILAN",-0.351031030919813,-2.38237624116313,-2.3170023140361,0.905001131056573,-0.519010724461965,0.91242387359463,-0.0738960970719695,-0.334473779550402,-0.539157304244117,1.24062159520552,0.175842480377865,2.48997991959775,-1.74524172632302,0.547499181669394,38.7234042553191,14.1387151310228,0.977902837732403,0.71346458,0.176962514410011,-2.08500147076109,12.0670282,1.73167460692358,0.244682176775589,0.6965307,2.40102480908706,1,4,0,0,"perennial","Asteraceae","Forb",0,0.0775,0.170726897440915,1.40140465800767,0.329582878577576,0.666231675280394,1,1.55471209251357,"Native"
"60","EUPCRE",1.47852357452716,0.759801004458661,-0.309799360334117,0.906835438627305,-0.357255385473732,0.352932694264374,-0.38233188629001,-0.223834730089082,0.343248780052098,0.0773464307969717,-0.401298557561776,1.70293863659264,-0.331842968237551,0.49744847605225,31.0304789550073,16.0309635173059,0.640096448045438,1.4978324,0.741595476775378,-4.02892873737209,14.3416118,1.545108734716,-0.967567768499127,0.79193708,2.70760613636994,0,2,0,0,"annual","Euphorbiaceae","Forb",0,0.03625,0.138247990649873,-0.122917431595491,0.155568761804556,0.224756774271266,0,0.803513257940622,"Native"
"61","FILCAL",2.56759121610746,-2.03416542288043,0.92684962640216,-0.770190309301823,0.108274267555073,0.588154615986489,-1.39445910086322,-0.353021833767214,-0.697734477140805,-0.531869957431279,0.193931442133479,0.645497224367903,-3.53247541438901,0.503667189952904,51.309262166405,9.81630155427732,-0.395146295647733,0.34122222,-1.8558694741918,-2.56368267950789,20.89815,0.40253863014567,-0.689385624092392,0.84412825,2.59690995660948,0,7,0,0,"annual","Asteraceae","Forb",0.262562689130937,0.00520833333333334,0.0879334906617724,-1.09973833391323,0.123546581632367,0.42210128629865,0,2.25840810433747,"Native"
"62","LEPNIT",0.456878955698949,-0.698395679827356,-1.10991384986365,2.24724364271322,-0.45752957624195,-1.46171678587381,0.0701147609651792,-1.42826101245147,-0.649011531190975,-0.1236622785624,0.15953374540914,1.73205080756888,0.0378977230030083,0.457175897748022,37.522824102252,12.1839416058394,0.701270645689837,1.2053563,0.604020076087439,-2.69448742591283,20.332375,1.55311068482785,-0.457125248722933,0.8004082,2.68505937148159,0,7,1,0,"annual","Brassicaceae","Forb",0.350042958064205,0.0375,0.136375591729831,2.7795448548704,0.176383482406542,0.190014283277126,0,0.949090608740415,"Native"
"63","MICCAL",-1.16067463436557,0.167398337344855,-0.415471977489559,1.39987745394316,-0.10839456678007,1.53426871285545,-0.356288407878329,-0.118663856103345,-0.872531515573928,0.138014453119831,-0.0208432296096742,2.30217288664427,-0.294136188858246,0.438681898066784,19.8031634446397,22.1521121760738,0.94227562131013,1.6839538,1.06217289871369,-2.68322533244877,37.932685,1.81370629934543,0.526197638613817,0.71686143,2.62183561796761,1,3,0,0,"annual","Asteraceae","Forb",0.395519319035392,0.06625,0.160686869502544,-0.088882730420088,0.198348013451721,0.298169902410565,1,0.751533400631734,"Native"
"64","NAVJEP",0.0494094028777699,-0.350300779952128,-0.440124485182291,0.708678044930982,0.5898633669089,-0.0561445955670886,-0.742118730941281,-0.129675571429084,-0.636436238012331,0.267964464358942,0.126618092757443,1.67332005306815,-0.400141802076819,0.473741183685986,35.7743023612389,13.2424995714041,0.781482410036716,0.94390033,0.355492625275396,-2.59761028967591,37.832402,1.52071148012297,-0.218878820719297,0.73873037,2.68226415015408,1,1,0,0,"annual","Polemoniaceae","Forb",0,0.035,0.126571892287926,0.130332391159669,0.192562161937164,0.228519734326898,1,1.16521885484757,"Native"
"65","SILGAL",2.09856669143664,0.775972083513631,1.76087011668211,-1.09872357374075,-1.49398086598156,-0.00881534940458299,0.905613205083646,-0.0823122173826394,0.0919552331815401,0.796784859303929,0.0157218466816127,1.34164078649987,-1.33005056294423,0.46760621761658,28.594127806563,16.3532254167673,-0.100906847975346,0.66471857,-0.753495368087859,-4.06060613461544,9.9715766,0.87254233461121,-2.97187702609011,0.88186914,2.64062290977872,0,2,0,1,"annual","Caryophyllaceae","Forb",0.0721735210062135,0.0225,0.157762181398824,-1.07219527094696,0.183980736565768,0.291680952231171,0,1.62603770269907,"Native"
"66","TRIHIR",0.492408608687192,2.4833578165283,-0.160196714265419,-0.99734407039661,1.06692796402233,0.874908657544952,-0.0431637623884188,-0.173304520581393,-0.592303002093918,0.330423112669851,0.0477743785217824,2.25831795812724,0.978081732030362,0.415070197830249,32.2271857051691,12.879504950495,0.699070453292169,1.5421471,0.82982218934142,-3.80788818980569,32.910379,1.59038207781884,-1.69176584299159,0.79122663,2.70994107198443,1,1,0,0,"annual","Fabaceae","N-fixer",0.120161096527515,0.06375,0.178007735081907,-2.30488152136461,0.203318638948133,0.154829012910247,1,0.760559888477419,"Non-Native"
"67","VELRIG",1.32315364253611,-0.320516475931847,0.80750062108855,-0.978049174635049,0.209033932503446,-0.264148097835122,0.527278502474181,-0.492999408702858,-1.29104339247967,-1.34443278743124,-0.379730749716855,1.09544511501033,-1.79488769034705,0.402631012203877,31.0875807609476,12.9515067544164,0.433175601336751,0.54063778,-0.449366040822713,-2.32908598888855,8.0841766,1.20037948608378,-2.4370855149759,0.8576151,2.65253641508029,0,2,0,0,"annual","Caryophyllaceae","Forb",0,0.015,0.0986240295552648,-0.82458707975815,0.166568330924939,0.300469600325526,0,1.6497455269065,"Non-Native"
